STATION,NAME,DATE,PRCP,TMAX,TMIN
UK000056225,"OXFORD, UK",11/10/1987,0,58,39
UK000056225,"OXFORD, UK",12/10/1987,0.08,56,44
UK000056225,"OXFORD, UK",13/10/1987,0.2,52,46
UK000056225,"OXFORD, UK",14/10/1987,0.07,60,40
UK000056225,"OXFORD, UK",15/10/1987,0.8,55,48
UK000056225,"OXFORD, UK",16/10/1987,0.1,60,44
UK000056225,"OXFORD, UK",17/10/1987,0,61,46
UK000056225,"OXFORD, UK",18/10/1987,0.07,63,51
UK000056225,"OXFORD, UK",19/10/1987,0.09,57,55
UK000056225,"OXFORD, UK",20/10/1987,0.73,57,54
UK000056225,"OXFORD, UK",21/10/1987,0.03,55,51
UK000056225,"OXFORD, UK",22/10/1987,0,50,42
UK000056225,"OXFORD, UK",23/10/1987,0,51,35
UK000056225,"OXFORD, UK",24/10/1987,0,54,33
UK000056225,"OXFORD, UK",25/10/1987,0,54,28
UK000056225,"OXFORD, UK",26/10/1987,0.11,57,33
UK000056225,"OXFORD, UK",27/10/1987,0.1,53,48
UK000056225,"OXFORD, UK",28/10/1987,0,51,42
UK000056225,"OXFORD, UK",29/10/1987,0,54,32
UK000056225,"OXFORD, UK",30/10/1987,0.05,54,36
UK000056225,"OXFORD, UK",31/10/1987,0.37,54,45
UK000056225,"OXFORD, UK",01/11/1987,0,49,49
UK000056225,"OXFORD, UK",02/11/1987,0,51,38
UK000056225,"OXFORD, UK",03/11/1987,0,52,41
UK000056225,"OXFORD, UK",04/11/1987,0,52,45
UK000056225,"OXFORD, UK",05/11/1987,0,43,47
UK000056225,"OXFORD, UK",06/11/1987,0,44,37
UK000056225,"OXFORD, UK",07/11/1987,0,47,39
UK000056225,"OXFORD, UK",08/11/1987,0.56,46,40
UK000056225,"OXFORD, UK",09/11/1987,0,49,42
UK000056225,"OXFORD, UK",10/11/1987,0.11,54,44
UK000056225,"OXFORD, UK",11/11/1987,0.44,45,40
UK000056225,"OXFORD, UK",12/11/1987,0.05,48,41
UK000056225,"OXFORD, UK",13/11/1987,0,50,39
UK000056225,"OXFORD, UK",14/11/1987,0.11,55,36
UK000056225,"OXFORD, UK",15/11/1987,0.04,52,39
UK000056225,"OXFORD, UK",16/11/1987,0.15,53,47
UK000056225,"OXFORD, UK",17/11/1987,0,54,43
UK000056225,"OXFORD, UK",18/11/1987,0.1,55,45
UK000056225,"OXFORD, UK",19/11/1987,0.63,51,47
UK000056225,"OXFORD, UK",20/11/1987,0,48,40
UK000056225,"OXFORD, UK",21/11/1987,0,47,40
UK000056225,"OXFORD, UK",22/11/1987,0.09,45,44
UK000056225,"OXFORD, UK",23/11/1987,0,46,35
UK000056225,"OXFORD, UK",24/11/1987,0,44,37
UK000056225,"OXFORD, UK",25/11/1987,0,44,41
UK000056225,"OXFORD, UK",26/11/1987,0,44,39
UK000056225,"OXFORD, UK",27/11/1987,0,40,34
UK000056225,"OXFORD, UK",28/11/1987,0,40,27
UK000056225,"OXFORD, UK",29/11/1987,0,42,25
UK000056225,"OXFORD, UK",30/11/1987,0,44,32
UK000056225,"OXFORD, UK",01/12/1987,0.03,40,36
UK000056225,"OXFORD, UK",02/12/1987,0,39,38
UK000056225,"OXFORD, UK",03/12/1987,0,43,37
UK000056225,"OXFORD, UK",04/12/1987,0,42,36
UK000056225,"OXFORD, UK",05/12/1987,0.01,42,39
UK000056225,"OXFORD, UK",06/12/1987,0,41,40
UK000056225,"OXFORD, UK",07/12/1987,0,37,35
UK000056225,"OXFORD, UK",08/12/1987,0,37,26
UK000056225,"OXFORD, UK",09/12/1987,0,36,26
UK000056225,"OXFORD, UK",10/12/1987,0,36,27
UK000056225,"OXFORD, UK",11/12/1987,0,38,24
UK000056225,"OXFORD, UK",12/12/1987,0,41,27
UK000056225,"OXFORD, UK",13/12/1987,0,36,31
UK000056225,"OXFORD, UK",14/12/1987,0,51,30
UK000056225,"OXFORD, UK",15/12/1987,0.43,54,33
UK000056225,"OXFORD, UK",16/12/1987,0.09,58,35
UK000056225,"OXFORD, UK",17/12/1987,0.02,53,50
UK000056225,"OXFORD, UK",18/12/1987,0,51,52
UK000056225,"OXFORD, UK",19/12/1987,0.03,52,45
UK000056225,"OXFORD, UK",20/12/1987,0,53,46
UK000056225,"OXFORD, UK",21/12/1987,0,46,47
UK000056225,"OXFORD, UK",22/12/1987,0,42,39
UK000056225,"OXFORD, UK",23/12/1987,0,49,36
UK000056225,"OXFORD, UK",24/12/1987,0,50,38
UK000056225,"OXFORD, UK",25/12/1987,0,53,42
UK000056225,"OXFORD, UK",26/12/1987,0.03,56,42
UK000056225,"OXFORD, UK",27/12/1987,0,56,50
UK000056225,"OXFORD, UK",28/12/1987,0.01,56,53
UK000056225,"OXFORD, UK",29/12/1987,0.04,54,53
UK000056225,"OXFORD, UK",30/12/1987,0.32,51,44
UK000056225,"OXFORD, UK",31/12/1987,0,55,45
UK000056225,"OXFORD, UK",01/01/1988,0.07,55,44
UK000056225,"OXFORD, UK",02/01/1988,0.19,48,47
UK000056225,"OXFORD, UK",03/01/1988,0.01,49,44
UK000056225,"OXFORD, UK",04/01/1988,0.26,50,43
UK000056225,"OXFORD, UK",05/01/1988,0.37,50,41
UK000056225,"OXFORD, UK",06/01/1988,0.04,43,42
UK000056225,"OXFORD, UK",07/01/1988,0,53,36
UK000056225,"OXFORD, UK",08/01/1988,0.09,53,31
UK000056225,"OXFORD, UK",09/01/1988,0.11,46,40
UK000056225,"OXFORD, UK",10/01/1988,0.06,45,40
UK000056225,"OXFORD, UK",11/01/1988,0,46,36
UK000056225,"OXFORD, UK",12/01/1988,0.06,47,38
UK000056225,"OXFORD, UK",13/01/1988,0.01,48,40
UK000056225,"OXFORD, UK",14/01/1988,0,40,39
UK000056225,"OXFORD, UK",15/01/1988,0,36,39
UK000056225,"OXFORD, UK",16/01/1988,0,43,31
UK000056225,"OXFORD, UK",17/01/1988,0.01,48,29
UK000056225,"OXFORD, UK",18/01/1988,0,49,31
UK000056225,"OXFORD, UK",19/01/1988,0.01,45,43
UK000056225,"OXFORD, UK",20/01/1988,0,43,40
UK000056225,"OXFORD, UK",21/01/1988,0.7,38,33
UK000056225,"OXFORD, UK",22/01/1988,0.02,51,33
UK000056225,"OXFORD, UK",23/01/1988,0.49,50,32
UK000056225,"OXFORD, UK",24/01/1988,0.31,46,35
UK000056225,"OXFORD, UK",25/01/1988,0.14,45,41
UK000056225,"OXFORD, UK",26/01/1988,0.01,41,42
UK000056225,"OXFORD, UK",27/01/1988,0.24,47,38
UK000056225,"OXFORD, UK",28/01/1988,0.17,43,36
UK000056225,"OXFORD, UK",29/01/1988,0.18,41,36
UK000056225,"OXFORD, UK",30/01/1988,0,47,38
UK000056225,"OXFORD, UK",31/01/1988,0.38,49,36
UK000056225,"OXFORD, UK",01/02/1988,0.15,43,36
UK000056225,"OXFORD, UK",02/02/1988,0.08,49,42
UK000056225,"OXFORD, UK",03/02/1988,0.37,45,35
UK000056225,"OXFORD, UK",04/02/1988,0,47,35
UK000056225,"OXFORD, UK",05/02/1988,0.03,45,36
UK000056225,"OXFORD, UK",06/02/1988,0,45,34
UK000056225,"OXFORD, UK",07/02/1988,0.37,49,32
UK000056225,"OXFORD, UK",08/02/1988,0.09,44,34
UK000056225,"OXFORD, UK",09/02/1988,0.01,45,35
UK000056225,"OXFORD, UK",10/02/1988,0.13,45,37
UK000056225,"OXFORD, UK",11/02/1988,0,45,34
UK000056225,"OXFORD, UK",12/02/1988,0,50,31
UK000056225,"OXFORD, UK",13/02/1988,0.07,54,34
UK000056225,"OXFORD, UK",14/02/1988,0,57,44
UK000056225,"OXFORD, UK",15/02/1988,0,47,40
UK000056225,"OXFORD, UK",16/02/1988,0,48,35
UK000056225,"OXFORD, UK",17/02/1988,0,49,33
UK000056225,"OXFORD, UK",18/02/1988,0,51,37
UK000056225,"OXFORD, UK",19/02/1988,0,49,40
UK000056225,"OXFORD, UK",20/02/1988,0,48,44
UK000056225,"OXFORD, UK",21/02/1988,0,47,42
UK000056225,"OXFORD, UK",22/02/1988,0,44,42
UK000056225,"OXFORD, UK",23/02/1988,0,41,36
UK000056225,"OXFORD, UK",24/02/1988,0,41,34
UK000056225,"OXFORD, UK",25/02/1988,0.01,42,31
UK000056225,"OXFORD, UK",26/02/1988,0,46,29
UK000056225,"OXFORD, UK",27/02/1988,0,47,34
UK000056225,"OXFORD, UK",28/02/1988,0.02,40,39
UK000056225,"OXFORD, UK",29/02/1988,0,42,31
UK000056225,"OXFORD, UK",01/03/1988,0,45,30
UK000056225,"OXFORD, UK",02/03/1988,0,46,26
UK000056225,"OXFORD, UK",03/03/1988,0.17,41,33
UK000056225,"OXFORD, UK",04/03/1988,0,44,30
UK000056225,"OXFORD, UK",05/03/1988,0,49,27
UK000056225,"OXFORD, UK",06/03/1988,0.02,46,33
UK000056225,"OXFORD, UK",07/03/1988,0,49,41
UK000056225,"OXFORD, UK",08/03/1988,0,55,41
UK000056225,"OXFORD, UK",09/03/1988,0.09,51,37
UK000056225,"OXFORD, UK",10/03/1988,0,52,39
UK000056225,"OXFORD, UK",11/03/1988,0,53,38
UK000056225,"OXFORD, UK",12/03/1988,0,51,44
UK000056225,"OXFORD, UK",13/03/1988,0.06,51,43
UK000056225,"OXFORD, UK",14/03/1988,0.13,52,38
UK000056225,"OXFORD, UK",15/03/1988,0.25,51,39
UK000056225,"OXFORD, UK",16/03/1988,0,48,42
UK000056225,"OXFORD, UK",17/03/1988,0.01,53,39
UK000056225,"OXFORD, UK",18/03/1988,0.17,55,38
UK000056225,"OXFORD, UK",19/03/1988,0.11,51,42
UK000056225,"OXFORD, UK",20/03/1988,0.3,57,46
UK000056225,"OXFORD, UK",21/03/1988,0,54,45
UK000056225,"OXFORD, UK",22/03/1988,0.28,53,43
UK000056225,"OXFORD, UK",23/03/1988,0.01,54,42
UK000056225,"OXFORD, UK",24/03/1988,0.46,54,45
UK000056225,"OXFORD, UK",25/03/1988,0.13,52,43
UK000056225,"OXFORD, UK",26/03/1988,0,54,40
UK000056225,"OXFORD, UK",27/03/1988,0.01,51,40
UK000056225,"OXFORD, UK",28/03/1988,0.06,48,41
UK000056225,"OXFORD, UK",29/03/1988,0,51,42
UK000056225,"OXFORD, UK",30/03/1988,0.08,53,35
UK000056225,"OXFORD, UK",31/03/1988,0,51,39
UK000056225,"OXFORD, UK",01/04/1988,0,53,35
UK000056225,"OXFORD, UK",02/04/1988,0,58,44
UK000056225,"OXFORD, UK",03/04/1988,0,52,34
UK000056225,"OXFORD, UK",04/04/1988,0,47,41
UK000056225,"OXFORD, UK",05/04/1988,0,50,39
UK000056225,"OXFORD, UK",06/04/1988,0,56,40
UK000056225,"OXFORD, UK",07/04/1988,0,52,36
UK000056225,"OXFORD, UK",08/04/1988,0.22,42,43
UK000056225,"OXFORD, UK",09/04/1988,0.01,54,33
UK000056225,"OXFORD, UK",10/04/1988,0,59,31
UK000056225,"OXFORD, UK",11/04/1988,0,57,36
UK000056225,"OXFORD, UK",12/04/1988,0,50,36
UK000056225,"OXFORD, UK",13/04/1988,0,52,33
UK000056225,"OXFORD, UK",14/04/1988,0,58,32
UK000056225,"OXFORD, UK",15/04/1988,0.15,58,43
UK000056225,"OXFORD, UK",16/04/1988,0,61,51
UK000056225,"OXFORD, UK",17/04/1988,0,64,52
UK000056225,"OXFORD, UK",18/04/1988,0.17,62,51
UK000056225,"OXFORD, UK",19/04/1988,0.01,62,53
UK000056225,"OXFORD, UK",20/04/1988,0,60,47
UK000056225,"OXFORD, UK",21/04/1988,0,51,46
UK000056225,"OXFORD, UK",22/04/1988,0,50,49
UK000056225,"OXFORD, UK",23/04/1988,0,54,36
UK000056225,"OXFORD, UK",24/04/1988,0,54,31
UK000056225,"OXFORD, UK",25/04/1988,0,58,31
UK000056225,"OXFORD, UK",26/04/1988,0.28,52,36
UK000056225,"OXFORD, UK",27/04/1988,0.01,53,44
UK000056225,"OXFORD, UK",28/04/1988,0,51,41
UK000056225,"OXFORD, UK",29/04/1988,0.04,60,40
UK000056225,"OXFORD, UK",30/04/1988,0.29,60,45
UK000056225,"OXFORD, UK",01/05/1988,0.1,60,49
UK000056225,"OXFORD, UK",02/05/1988,0.09,57,48
UK000056225,"OXFORD, UK",03/05/1988,0.1,61,48
UK000056225,"OXFORD, UK",04/05/1988,0,64,50
UK000056225,"OXFORD, UK",05/05/1988,0,67,44
UK000056225,"OXFORD, UK",06/05/1988,0,65,41
UK000056225,"OXFORD, UK",07/05/1988,0.1,67,44
UK000056225,"OXFORD, UK",08/05/1988,0,54,51
UK000056225,"OXFORD, UK",09/05/1988,0,65,52
UK000056225,"OXFORD, UK",10/05/1988,0,62,48
UK000056225,"OXFORD, UK",11/05/1988,0.26,60,43
UK000056225,"OXFORD, UK",12/05/1988,0,66,48
UK000056225,"OXFORD, UK",13/05/1988,0,73,49
UK000056225,"OXFORD, UK",14/05/1988,0,71,48
UK000056225,"OXFORD, UK",15/05/1988,0,69,49
UK000056225,"OXFORD, UK",16/05/1988,0,67,47
UK000056225,"OXFORD, UK",17/05/1988,0.02,53,42
UK000056225,"OXFORD, UK",18/05/1988,0,55,44
UK000056225,"OXFORD, UK",19/05/1988,0,61,40
UK000056225,"OXFORD, UK",20/05/1988,0,62,37
UK000056225,"OXFORD, UK",21/05/1988,0,64,42
UK000056225,"OXFORD, UK",22/05/1988,0,65,40
UK000056225,"OXFORD, UK",23/05/1988,0,63,46
UK000056225,"OXFORD, UK",24/05/1988,0.01,54,48
UK000056225,"OXFORD, UK",25/05/1988,0.06,64,48
UK000056225,"OXFORD, UK",26/05/1988,0.01,64,49
UK000056225,"OXFORD, UK",27/05/1988,0,66,44
UK000056225,"OXFORD, UK",28/05/1988,0.07,60,43
UK000056225,"OXFORD, UK",29/05/1988,0.33,61,47
UK000056225,"OXFORD, UK",30/05/1988,0.09,63,47
UK000056225,"OXFORD, UK",31/05/1988,0,64,49
UK000056225,"OXFORD, UK",01/06/1988,0.01,66,45
UK000056225,"OXFORD, UK",02/06/1988,0.02,58,50
UK000056225,"OXFORD, UK",03/06/1988,0.28,63,46
UK000056225,"OXFORD, UK",04/06/1988,0.18,60,47
UK000056225,"OXFORD, UK",05/06/1988,0,62,44
UK000056225,"OXFORD, UK",06/06/1988,0,60,47
UK000056225,"OXFORD, UK",07/06/1988,0.02,58,47
UK000056225,"OXFORD, UK",08/06/1988,0.58,53,50
UK000056225,"OXFORD, UK",09/06/1988,0.02,56,51
UK000056225,"OXFORD, UK",10/06/1988,0,62,50
UK000056225,"OXFORD, UK",11/06/1988,0,67,48
UK000056225,"OXFORD, UK",12/06/1988,0,70,48
UK000056225,"OXFORD, UK",13/06/1988,0,72,48
UK000056225,"OXFORD, UK",14/06/1988,0,67,45
UK000056225,"OXFORD, UK",15/06/1988,0,66,50
UK000056225,"OXFORD, UK",16/06/1988,0,61,51
UK000056225,"OXFORD, UK",17/06/1988,0,68,51
UK000056225,"OXFORD, UK",18/06/1988,0,75,47
UK000056225,"OXFORD, UK",19/06/1988,0,75,53
UK000056225,"OXFORD, UK",20/06/1988,0.01,72,53
UK000056225,"OXFORD, UK",21/06/1988,0,70,54
UK000056225,"OXFORD, UK",22/06/1988,0,75,52
UK000056225,"OXFORD, UK",23/06/1988,0,71,50
UK000056225,"OXFORD, UK",24/06/1988,0,69,53
UK000056225,"OXFORD, UK",25/06/1988,0.73,66,56
UK000056225,"OXFORD, UK",26/06/1988,0.02,59,58
UK000056225,"OXFORD, UK",27/06/1988,0.15,63,52
UK000056225,"OXFORD, UK",28/06/1988,0.06,70,53
UK000056225,"OXFORD, UK",29/06/1988,0,72,56
UK000056225,"OXFORD, UK",30/06/1988,0.26,67,57
UK000056225,"OXFORD, UK",01/07/1988,0.04,64,55
UK000056225,"OXFORD, UK",02/07/1988,0.15,60,48
UK000056225,"OXFORD, UK",03/07/1988,0.82,62,47
UK000056225,"OXFORD, UK",04/07/1988,0.48,71,53
UK000056225,"OXFORD, UK",05/07/1988,0.16,64,52
UK000056225,"OXFORD, UK",06/07/1988,0.19,65,53
UK000056225,"OXFORD, UK",07/07/1988,0.04,66,51
UK000056225,"OXFORD, UK",08/07/1988,0,65,50
UK000056225,"OXFORD, UK",09/07/1988,0,63,49
UK000056225,"OXFORD, UK",10/07/1988,0.28,69,58
UK000056225,"OXFORD, UK",11/07/1988,0,67,51
UK000056225,"OXFORD, UK",12/07/1988,0.29,65,52
UK000056225,"OXFORD, UK",13/07/1988,0.01,63,53
UK000056225,"OXFORD, UK",14/07/1988,0.02,64,50
UK000056225,"OXFORD, UK",15/07/1988,0,62,52
UK000056225,"OXFORD, UK",16/07/1988,0.32,64,46
UK000056225,"OXFORD, UK",17/07/1988,0.02,70,58
UK000056225,"OXFORD, UK",18/07/1988,0,65,55
UK000056225,"OXFORD, UK",19/07/1988,0.01,74,50
UK000056225,"OXFORD, UK",20/07/1988,0,69,59
UK000056225,"OXFORD, UK",21/07/1988,0.12,69,58
UK000056225,"OXFORD, UK",22/07/1988,0.23,68,63
UK000056225,"OXFORD, UK",23/07/1988,0.09,68,60
UK000056225,"OXFORD, UK",24/07/1988,0.14,69,51
UK000056225,"OXFORD, UK",25/07/1988,0.02,68,51
UK000056225,"OXFORD, UK",26/07/1988,0.12,68,52
UK000056225,"OXFORD, UK",27/07/1988,0.02,60,50
UK000056225,"OXFORD, UK",28/07/1988,0,65,56
UK000056225,"OXFORD, UK",29/07/1988,0.2,65,50
UK000056225,"OXFORD, UK",30/07/1988,0.02,65,50
UK000056225,"OXFORD, UK",31/07/1988,0,63,53
UK000056225,"OXFORD, UK",01/08/1988,0,64,53
UK000056225,"OXFORD, UK",02/08/1988,0.01,67,52
UK000056225,"OXFORD, UK",03/08/1988,0,70,46
UK000056225,"OXFORD, UK",04/08/1988,0,67,53
UK000056225,"OXFORD, UK",05/08/1988,0,80,58
UK000056225,"OXFORD, UK",06/08/1988,0,83,49
UK000056225,"OXFORD, UK",07/08/1988,0,79,55
UK000056225,"OXFORD, UK",08/08/1988,0,72,54
UK000056225,"OXFORD, UK",09/08/1988,0,69,59
UK000056225,"OXFORD, UK",10/08/1988,0,65,54
UK000056225,"OXFORD, UK",11/08/1988,0.11,67,53
UK000056225,"OXFORD, UK",12/08/1988,0,65,56
UK000056225,"OXFORD, UK",13/08/1988,0.03,68,51
UK000056225,"OXFORD, UK",14/08/1988,0.07,70,58
UK000056225,"OXFORD, UK",15/08/1988,0,72,53
UK000056225,"OXFORD, UK",16/08/1988,0,78,48
UK000056225,"OXFORD, UK",17/08/1988,0,74,54
UK000056225,"OXFORD, UK",18/08/1988,0.19,68,56
UK000056225,"OXFORD, UK",19/08/1988,0.19,68,59
UK000056225,"OXFORD, UK",20/08/1988,0.01,63,54
UK000056225,"OXFORD, UK",21/08/1988,0,66,55
UK000056225,"OXFORD, UK",22/08/1988,0,67,48
UK000056225,"OXFORD, UK",23/08/1988,0.02,65,52
UK000056225,"OXFORD, UK",24/08/1988,0.01,62,57
UK000056225,"OXFORD, UK",25/08/1988,0,67,49
UK000056225,"OXFORD, UK",26/08/1988,0,71,50
UK000056225,"OXFORD, UK",27/08/1988,0.04,65,59
UK000056225,"OXFORD, UK",28/08/1988,0.01,66,53
UK000056225,"OXFORD, UK",29/08/1988,0.01,65,48
UK000056225,"OXFORD, UK",30/08/1988,0.23,66,49
UK000056225,"OXFORD, UK",31/08/1988,0.6,65,57
UK000056225,"OXFORD, UK",01/09/1988,0.05,63,54
UK000056225,"OXFORD, UK",02/09/1988,0.01,64,53
UK000056225,"OXFORD, UK",03/09/1988,0,67,48
UK000056225,"OXFORD, UK",04/09/1988,0,69,48
UK000056225,"OXFORD, UK",05/09/1988,0,74,53
UK000056225,"OXFORD, UK",06/09/1988,0,78,50
UK000056225,"OXFORD, UK",07/09/1988,0,78,52
UK000056225,"OXFORD, UK",08/09/1988,0,71,60
UK000056225,"OXFORD, UK",09/09/1988,0,69,55
UK000056225,"OXFORD, UK",10/09/1988,0,66,50
UK000056225,"OXFORD, UK",11/09/1988,0,64,55
UK000056225,"OXFORD, UK",12/09/1988,0.02,57,49
UK000056225,"OXFORD, UK",13/09/1988,0.06,57,46
UK000056225,"OXFORD, UK",14/09/1988,0,59,50
UK000056225,"OXFORD, UK",15/09/1988,0,65,50
UK000056225,"OXFORD, UK",16/09/1988,0,64,48
UK000056225,"OXFORD, UK",17/09/1988,0,64,55
UK000056225,"OXFORD, UK",18/09/1988,0,59,52
UK000056225,"OXFORD, UK",19/09/1988,0,56,43
UK000056225,"OXFORD, UK",20/09/1988,0,61,41
UK000056225,"OXFORD, UK",21/09/1988,0,64,48
UK000056225,"OXFORD, UK",22/09/1988,0.28,61,54
UK000056225,"OXFORD, UK",23/09/1988,0,60,50
UK000056225,"OXFORD, UK",24/09/1988,0.66,64,50
UK000056225,"OXFORD, UK",25/09/1988,0.01,68,53
UK000056225,"OXFORD, UK",26/09/1988,0.13,64,59
UK000056225,"OXFORD, UK",27/09/1988,0.28,60,58
UK000056225,"OXFORD, UK",28/09/1988,0.07,60,53
UK000056225,"OXFORD, UK",29/09/1988,0,57,45
UK000056225,"OXFORD, UK",30/09/1988,0,60,38
UK000056225,"OXFORD, UK",01/10/1988,0,61,36
UK000056225,"OXFORD, UK",02/10/1988,0,62,41
UK000056225,"OXFORD, UK",03/10/1988,0,61,41
UK000056225,"OXFORD, UK",04/10/1988,0.04,60,47
UK000056225,"OXFORD, UK",05/10/1988,0.19,58,50
UK000056225,"OXFORD, UK",06/10/1988,0.15,56,51
UK000056225,"OXFORD, UK",07/10/1988,0.01,59,46
UK000056225,"OXFORD, UK",08/10/1988,0.38,56,43
UK000056225,"OXFORD, UK",09/10/1988,0.15,57,48
UK000056225,"OXFORD, UK",10/10/1988,0,54,42
UK000056225,"OXFORD, UK",11/10/1988,0.16,56,39
UK000056225,"OXFORD, UK",12/10/1988,0.13,57,48
UK000056225,"OXFORD, UK",13/10/1988,0,58,45
UK000056225,"OXFORD, UK",14/10/1988,0,56,41
UK000056225,"OXFORD, UK",15/10/1988,0,58,48
UK000056225,"OXFORD, UK",16/10/1988,0,58,53
UK000056225,"OXFORD, UK",17/10/1988,0,63,54
UK000056225,"OXFORD, UK",18/10/1988,0.19,63,54
UK000056225,"OXFORD, UK",19/10/1988,0,59,57
UK000056225,"OXFORD, UK",20/10/1988,0,60,53
UK000056225,"OXFORD, UK",21/10/1988,0,61,39
UK000056225,"OXFORD, UK",22/10/1988,0,58,46
UK000056225,"OXFORD, UK",23/10/1988,0,61,52
UK000056225,"OXFORD, UK",24/10/1988,0.04,60,52
UK000056225,"OXFORD, UK",25/10/1988,0.02,63,53
UK000056225,"OXFORD, UK",26/10/1988,0.06,60,55
UK000056225,"OXFORD, UK",27/10/1988,0.03,57,57
UK000056225,"OXFORD, UK",28/10/1988,0,48,49
UK000056225,"OXFORD, UK",29/10/1988,0,48,35
UK000056225,"OXFORD, UK",30/10/1988,0,49,31
UK000056225,"OXFORD, UK",31/10/1988,0,52,31
UK000056225,"OXFORD, UK",01/11/1988,0,50,30
UK000056225,"OXFORD, UK",02/11/1988,0,47,32
UK000056225,"OXFORD, UK",03/11/1988,0,45,30
UK000056225,"OXFORD, UK",04/11/1988,0,47,28
UK000056225,"OXFORD, UK",05/11/1988,0,49,27
UK000056225,"OXFORD, UK",06/11/1988,0,47,31
UK000056225,"OXFORD, UK",07/11/1988,0,57,30
UK000056225,"OXFORD, UK",08/11/1988,0.06,60,35
UK000056225,"OXFORD, UK",09/11/1988,0,59,42
UK000056225,"OXFORD, UK",10/11/1988,0.02,50,55
UK000056225,"OXFORD, UK",11/11/1988,0.15,53,45
UK000056225,"OXFORD, UK",12/11/1988,0,51,46
UK000056225,"OXFORD, UK",13/11/1988,0,51,39
UK000056225,"OXFORD, UK",14/11/1988,0,44,36
UK000056225,"OXFORD, UK",15/11/1988,0,51,31
UK000056225,"OXFORD, UK",16/11/1988,0,57,30
UK000056225,"OXFORD, UK",17/11/1988,0.06,51,36
UK000056225,"OXFORD, UK",18/11/1988,0,43,48
UK000056225,"OXFORD, UK",19/11/1988,0.19,40,35
UK000056225,"OXFORD, UK",20/11/1988,0.01,38,33
UK000056225,"OXFORD, UK",21/11/1988,0,39,29
UK000056225,"OXFORD, UK",22/11/1988,0,44,25
UK000056225,"OXFORD, UK",23/11/1988,0,41,28
UK000056225,"OXFORD, UK",24/11/1988,0,39,30
UK000056225,"OXFORD, UK",25/11/1988,0,42,36
UK000056225,"OXFORD, UK",26/11/1988,0,44,29
UK000056225,"OXFORD, UK",27/11/1988,0.09,53,30
UK000056225,"OXFORD, UK",28/11/1988,0.02,54,30
UK000056225,"OXFORD, UK",29/11/1988,0.52,53,43
UK000056225,"OXFORD, UK",30/11/1988,0.05,46,44
UK000056225,"OXFORD, UK",01/12/1988,0.01,38,38
UK000056225,"OXFORD, UK",02/12/1988,0,49,36
UK000056225,"OXFORD, UK",03/12/1988,0.33,47,32
UK000056225,"OXFORD, UK",04/12/1988,0.08,46,36
UK000056225,"OXFORD, UK",05/12/1988,0.02,45,40
UK000056225,"OXFORD, UK",06/12/1988,0,46,38
UK000056225,"OXFORD, UK",07/12/1988,0,51,33
UK000056225,"OXFORD, UK",08/12/1988,0,55,35
UK000056225,"OXFORD, UK",09/12/1988,0,55,45
UK000056225,"OXFORD, UK",10/12/1988,0,52,46
UK000056225,"OXFORD, UK",11/12/1988,0,51,46
UK000056225,"OXFORD, UK",12/12/1988,0,51,45
UK000056225,"OXFORD, UK",13/12/1988,0,51,40
UK000056225,"OXFORD, UK",14/12/1988,0,47,45
UK000056225,"OXFORD, UK",15/12/1988,0,48,45
UK000056225,"OXFORD, UK",16/12/1988,0.02,43,41
UK000056225,"OXFORD, UK",17/12/1988,0,53,34
UK000056225,"OXFORD, UK",18/12/1988,0,54,36
UK000056225,"OXFORD, UK",19/12/1988,0.01,50,42
UK000056225,"OXFORD, UK",20/12/1988,0,52,38
UK000056225,"OXFORD, UK",21/12/1988,0,52,40
UK000056225,"OXFORD, UK",22/12/1988,0,54,49
UK000056225,"OXFORD, UK",23/12/1988,0,55,49
UK000056225,"OXFORD, UK",24/12/1988,0,54,47
UK000056225,"OXFORD, UK",25/12/1988,0,57,48
UK000056225,"OXFORD, UK",26/12/1988,0.06,54,51
UK000056225,"OXFORD, UK",27/12/1988,0,55,45
UK000056225,"OXFORD, UK",28/12/1988,0,49,46
UK000056225,"OXFORD, UK",29/12/1988,0,48,41
UK000056225,"OXFORD, UK",30/12/1988,0,48,43
UK000056225,"OXFORD, UK",31/12/1988,0,45,44
UK000056225,"OXFORD, UK",01/01/1989,0,45,43
UK000056225,"OXFORD, UK",02/01/1989,0,50,42
UK000056225,"OXFORD, UK",03/01/1989,0.01,50,40
UK000056225,"OXFORD, UK",04/01/1989,0,52,41
UK000056225,"OXFORD, UK",05/01/1989,0.08,50,36
UK000056225,"OXFORD, UK",06/01/1989,0,54,39
UK000056225,"OXFORD, UK",07/01/1989,0,50,41
UK000056225,"OXFORD, UK",08/01/1989,0,52,46
UK000056225,"OXFORD, UK",09/01/1989,0.03,46,47
UK000056225,"OXFORD, UK",10/01/1989,0,49,36
UK000056225,"OXFORD, UK",11/01/1989,0.32,48,32
UK000056225,"OXFORD, UK",12/01/1989,0.11,54,35
UK000056225,"OXFORD, UK",13/01/1989,0.13,49,36
UK000056225,"OXFORD, UK",14/01/1989,0,51,39
UK000056225,"OXFORD, UK",15/01/1989,0,50,41
UK000056225,"OXFORD, UK",16/01/1989,0.03,46,47
UK000056225,"OXFORD, UK",17/01/1989,0,44,44
UK000056225,"OXFORD, UK",18/01/1989,0,41,28
UK000056225,"OXFORD, UK",19/01/1989,0,45,28
